sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,8.136209487915039,8.136209487915039,8.136209487915039,0.7330800890922546,3.462193489074707,1, pen,True,EleutherAI/pythia-160m,2000,162322944
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,9.202739715576172,9.202739715576172,9.202739715576172,1.7558109760284424,3.874941825866699,1, pen,True,EleutherAI/pythia-160m,2000,162322944
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,6.1479973793029785,6.1479973793029785,6.1479973793029785,6.235645771026611,2.130908727645874,1, ball,True,EleutherAI/pythia-160m,2000,162322944
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,7.14846134185791,7.14846134185791,7.14846134185791,6.598230838775635,2.368762254714966,1, ball,True,EleutherAI/pythia-160m,2000,162322944
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,1.7935912609100342,1.7935912609100342,1.7935912609100342,3.135281562805176,6.057358264923096,1, bank,True,EleutherAI/pythia-160m,2000,162322944
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,4.910609245300293,4.910609245300293,4.910609245300293,3.546924591064453,5.948948383331299,1, bank,True,EleutherAI/pythia-160m,2000,162322944
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,3.868777275085449,3.868777275085449,3.868777275085449,1.4827616214752197,2.627312660217285,1, wire,True,EleutherAI/pythia-160m,2000,162322944
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,6.416563034057617,6.416563034057617,6.416563034057617,1.442956805229187,2.4928951263427734,1, wire,True,EleutherAI/pythia-160m,2000,162322944
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,5.092565536499023,5.092565536499023,5.092565536499023,7.088813781738281,2.645528793334961,1, horn,True,EleutherAI/pythia-160m,2000,162322944
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,5.989462375640869,5.989462375640869,5.989462375640869,7.176955699920654,2.3850998878479004,1, horn,True,EleutherAI/pythia-160m,2000,162322944
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,7.583280563354492,7.583280563354492,7.583280563354492,1.1567692756652832,6.5234174728393555,1, mint,True,EleutherAI/pythia-160m,2000,162322944
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,11.999654769897461,11.999654769897461,11.999654769897461,1.8948458433151245,6.208900451660156,1, mint,True,EleutherAI/pythia-160m,2000,162322944
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,8.743995666503906,8.743995666503906,8.743995666503906,4.353030204772949,2.4966471195220947,1, coach,True,EleutherAI/pythia-160m,2000,162322944
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,12.708503723144531,12.708503723144531,12.708503723144531,5.012051582336426,2.558873414993286,1, coach,True,EleutherAI/pythia-160m,2000,162322944
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,7.935522079467773,7.935522079467773,7.935522079467773,3.1762688159942627,6.628304958343506,1, poker,True,EleutherAI/pythia-160m,2000,162322944
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,12.184320449829102,12.184320449829102,12.184320449829102,3.6102213859558105,6.792502403259277,1, poker,True,EleutherAI/pythia-160m,2000,162322944
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,3.0955007076263428,7.933156728744507,3.9665783643722534,11.27337646484375,3.9552249908447266,2, boxer,True,EleutherAI/pythia-160m,2000,162322944
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,6.083127975463867,12.600255966186523,6.300127983093262,10.64052963256836,3.7703845500946045,2, boxer,True,EleutherAI/pythia-160m,2000,162322944
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,5.452075481414795,5.452075481414795,5.452075481414795,2.0605483055114746,4.103816509246826,1, cabinet,True,EleutherAI/pythia-160m,2000,162322944
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,7.541207313537598,7.541207313537598,7.541207313537598,2.250239610671997,4.155200004577637,1, cabinet,True,EleutherAI/pythia-160m,2000,162322944
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,1.6640985012054443,1.6640985012054443,1.6640985012054443,1.8709901571273804,6.858998775482178,1, band,True,EleutherAI/pythia-160m,2000,162322944
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,4.655407905578613,4.655407905578613,4.655407905578613,1.971254825592041,7.597877502441406,1, band,True,EleutherAI/pythia-160m,2000,162322944
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,3.6270222663879395,3.6270222663879395,3.6270222663879395,4.362821578979492,0.6209872961044312,1, notes,True,EleutherAI/pythia-160m,2000,162322944
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,7.52263879776001,7.52263879776001,7.52263879776001,3.6967248916625977,0.663398027420044,1, notes,True,EleutherAI/pythia-160m,2000,162322944
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,1.951877236366272,1.951877236366272,1.951877236366272,1.1300106048583984,7.826179504394531,1, speaker,True,EleutherAI/pythia-160m,2000,162322944
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,5.021071910858154,5.021071910858154,5.021071910858154,0.9386184215545654,7.629458427429199,1, speaker,True,EleutherAI/pythia-160m,2000,162322944
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,7.904228687286377,7.904228687286377,7.904228687286377,3.954247236251831,5.4141645431518555,1, legend,True,EleutherAI/pythia-160m,2000,162322944
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,9.236241340637207,9.236241340637207,9.236241340637207,3.8769664764404297,5.525399208068848,1, legend,True,EleutherAI/pythia-160m,2000,162322944
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,2.7719480991363525,2.7719480991363525,2.7719480991363525,6.673867225646973,3.887387275695801,1, story,True,EleutherAI/pythia-160m,2000,162322944
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,8.254365921020508,8.254365921020508,8.254365921020508,6.899623870849609,3.737598419189453,1, story,True,EleutherAI/pythia-160m,2000,162322944
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,4.082640647888184,4.082640647888184,4.082640647888184,4.8084821701049805,7.783230304718018,1, plant,True,EleutherAI/pythia-160m,2000,162322944
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,5.5539116859436035,5.5539116859436035,5.5539116859436035,4.149753570556641,7.333498954772949,1, plant,True,EleutherAI/pythia-160m,2000,162322944
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,7.218238830566406,7.218238830566406,7.218238830566406,1.6583952903747559,4.792008399963379,1, corn,True,EleutherAI/pythia-160m,2000,162322944
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,9.208761215209961,9.208761215209961,9.208761215209961,5.517365455627441,6.219728469848633,1, corn,True,EleutherAI/pythia-160m,2000,162322944
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,10.097055435180664,10.097055435180664,10.097055435180664,2.6195759773254395,2.2240939140319824,1, habits,True,EleutherAI/pythia-160m,2000,162322944
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,14.675044059753418,14.675044059753418,14.675044059753418,3.0591635704040527,2.3363161087036133,1, habits,True,EleutherAI/pythia-160m,2000,162322944
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,7.844996452331543,7.844996452331543,7.844996452331543,5.8542327880859375,1.1045069694519043,1, crown,True,EleutherAI/pythia-160m,2000,162322944
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,11.23376750946045,11.23376750946045,11.23376750946045,6.398463249206543,1.0461891889572144,1, crown,True,EleutherAI/pythia-160m,2000,162322944
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,0.09411945939064026,0.09411945939064026,0.09411945939064026,3.119680881500244,1.3177634477615356,1, suit,True,EleutherAI/pythia-160m,2000,162322944
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,5.978750228881836,5.978750228881836,5.978750228881836,3.1037330627441406,1.2893013954162598,1, suit,True,EleutherAI/pythia-160m,2000,162322944
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,0.3409848213195801,0.3409848213195801,0.3409848213195801,0.9831754565238953,10.669447898864746,1, coat,True,EleutherAI/pythia-160m,2000,162322944
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,5.603665351867676,5.603665351867676,5.603665351867676,1.2565518617630005,10.464677810668945,1, coat,True,EleutherAI/pythia-160m,2000,162322944
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,1.5919078588485718,1.5919078588485718,1.5919078588485718,5.884461402893066,0.6861940622329712,1, stars,True,EleutherAI/pythia-160m,2000,162322944
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,3.735643148422241,3.735643148422241,3.735643148422241,5.985728740692139,0.6475561261177063,1, stars,True,EleutherAI/pythia-160m,2000,162322944
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,6.631434440612793,6.631434440612793,6.631434440612793,5.744341850280762,3.6348676681518555,1, toast,True,EleutherAI/pythia-160m,2000,162322944
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,9.10971450805664,9.10971450805664,9.10971450805664,6.042235374450684,2.9697840213775635,1, toast,True,EleutherAI/pythia-160m,2000,162322944
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,4.429324150085449,4.429324150085449,4.429324150085449,6.271326065063477,0.10831916332244873,1, bulbs,True,EleutherAI/pythia-160m,2000,162322944
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,6.978558540344238,6.978558540344238,6.978558540344238,5.833695411682129,0.10603003203868866,1, bulbs,True,EleutherAI/pythia-160m,2000,162322944
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,5.096865653991699,5.096865653991699,5.096865653991699,6.48161506652832,5.302852630615234,1, staff,True,EleutherAI/pythia-160m,2000,162322944
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,6.544462203979492,6.544462203979492,6.544462203979492,6.246128559112549,5.431766033172607,1, staff,True,EleutherAI/pythia-160m,2000,162322944
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,7.598042011260986,7.598042011260986,7.598042011260986,0.983428955078125,5.698299407958984,1, chair,True,EleutherAI/pythia-160m,2000,162322944
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,8.50534725189209,8.50534725189209,8.50534725189209,1.136404037475586,5.60549259185791,1, chair,True,EleutherAI/pythia-160m,2000,162322944
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,7.877828598022461,7.877828598022461,7.877828598022461,2.957125425338745,0.7232921123504639,1, pit,True,EleutherAI/pythia-160m,2000,162322944
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,8.797920227050781,8.797920227050781,8.797920227050781,3.536870241165161,0.7860234379768372,1, pit,True,EleutherAI/pythia-160m,2000,162322944
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,2.8791043758392334,2.8791043758392334,2.8791043758392334,5.309577941894531,4.014404296875,1, port,True,EleutherAI/pythia-160m,2000,162322944
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,5.259454727172852,5.259454727172852,5.259454727172852,5.177115440368652,3.9708023071289062,1, port,True,EleutherAI/pythia-160m,2000,162322944
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,4.3682122230529785,4.3682122230529785,4.3682122230529785,6.755564212799072,1.5960756540298462,1, scale,True,EleutherAI/pythia-160m,2000,162322944
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,6.834280014038086,6.834280014038086,6.834280014038086,6.940267086029053,1.5203526020050049,1, scale,True,EleutherAI/pythia-160m,2000,162322944
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,4.837054252624512,4.837054252624512,4.837054252624512,5.8291778564453125,2.7456369400024414,1, table,True,EleutherAI/pythia-160m,2000,162322944
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,6.612346172332764,6.612346172332764,6.612346172332764,6.227283954620361,2.788573980331421,1, table,True,EleutherAI/pythia-160m,2000,162322944
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,5.132458686828613,5.132458686828613,5.132458686828613,7.519820213317871,3.8205299377441406,1, diamond,True,EleutherAI/pythia-160m,2000,162322944
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,7.915788650512695,7.915788650512695,7.915788650512695,7.00250244140625,3.968421459197998,1, diamond,True,EleutherAI/pythia-160m,2000,162322944
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,1.9478076696395874,1.9478076696395874,1.9478076696395874,7.494478225708008,1.455088496208191,1, bill,True,EleutherAI/pythia-160m,2000,162322944
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,2.6534833908081055,2.6534833908081055,2.6534833908081055,7.5849504470825195,1.4782536029815674,1, bill,True,EleutherAI/pythia-160m,2000,162322944
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,11.053969383239746,11.053969383239746,11.053969383239746,1.0806819200515747,4.500572204589844,1, racket,True,EleutherAI/pythia-160m,2000,162322944
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,12.397867202758789,12.397867202758789,12.397867202758789,1.5263856649398804,4.844305992126465,1, racket,True,EleutherAI/pythia-160m,2000,162322944
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,7.7842254638671875,7.7842254638671875,7.7842254638671875,7.433968544006348,6.183536052703857,1, pen,True,EleutherAI/pythia-160m,2000,162322944
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,11.342767715454102,11.342767715454102,11.342767715454102,8.068693161010742,5.620325565338135,1, pen,True,EleutherAI/pythia-160m,2000,162322944
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,3.308344602584839,3.308344602584839,3.308344602584839,5.143471717834473,3.451901912689209,1, ball,True,EleutherAI/pythia-160m,2000,162322944
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,5.066306114196777,5.066306114196777,5.066306114196777,4.658285140991211,4.019697189331055,1, ball,True,EleutherAI/pythia-160m,2000,162322944
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,0.29454249143600464,0.29454249143600464,0.29454249143600464,2.3394291400909424,7.6939897537231445,1, bank,True,EleutherAI/pythia-160m,2000,162322944
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,4.196626663208008,4.196626663208008,4.196626663208008,3.1969127655029297,7.703213691711426,1, bank,True,EleutherAI/pythia-160m,2000,162322944
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,2.793431520462036,2.793431520462036,2.793431520462036,1.4373242855072021,3.955322027206421,1, wire,True,EleutherAI/pythia-160m,2000,162322944
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,7.109606742858887,7.109606742858887,7.109606742858887,1.420007586479187,3.8646960258483887,1, wire,True,EleutherAI/pythia-160m,2000,162322944
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,7.716794013977051,7.716794013977051,7.716794013977051,0.9271243214607239,5.842366695404053,1, horns,True,EleutherAI/pythia-160m,2000,162322944
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,6.375249862670898,6.375249862670898,6.375249862670898,1.2131400108337402,6.231429100036621,1, horns,True,EleutherAI/pythia-160m,2000,162322944
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,7.387044906616211,7.387044906616211,7.387044906616211,5.71337890625,3.3659956455230713,1, mint,True,EleutherAI/pythia-160m,2000,162322944
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,9.785070419311523,9.785070419311523,9.785070419311523,5.938673973083496,3.0627388954162598,1, mint,True,EleutherAI/pythia-160m,2000,162322944
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,8.77589225769043,8.77589225769043,8.77589225769043,5.038951396942139,0.3497163951396942,1, coach,True,EleutherAI/pythia-160m,2000,162322944
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,11.367897987365723,11.367897987365723,11.367897987365723,4.726895332336426,0.30216744542121887,1, coach,True,EleutherAI/pythia-160m,2000,162322944
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,4.924376010894775,4.924376010894775,4.924376010894775,4.223791122436523,0.9605726599693298,1, poker,True,EleutherAI/pythia-160m,2000,162322944
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,8.797822952270508,8.797822952270508,8.797822952270508,4.390286445617676,1.0334367752075195,1, poker,True,EleutherAI/pythia-160m,2000,162322944
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,0.011941022239625454,5.536405629478395,2.7682028147391975,7.642213821411133,0.5228627324104309,2, boxer,True,EleutherAI/pythia-160m,2000,162322944
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,0.7450441718101501,8.058580338954926,4.029290169477463,8.217531204223633,0.4924875497817993,2, boxer,True,EleutherAI/pythia-160m,2000,162322944
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,4.4292216300964355,4.4292216300964355,4.4292216300964355,7.6782684326171875,0.7151488661766052,1, cabinet,True,EleutherAI/pythia-160m,2000,162322944
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,6.118831634521484,6.118831634521484,6.118831634521484,8.755840301513672,0.554467499256134,1, cabinet,True,EleutherAI/pythia-160m,2000,162322944
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,3.7800211906433105,3.7800211906433105,3.7800211906433105,4.268777370452881,2.4565906524658203,1, band,True,EleutherAI/pythia-160m,2000,162322944
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,4.709245681762695,4.709245681762695,4.709245681762695,3.360642194747925,2.340095281600952,1, band,True,EleutherAI/pythia-160m,2000,162322944
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,6.184329986572266,6.184329986572266,6.184329986572266,3.3330020904541016,0.5596937537193298,1, notes,True,EleutherAI/pythia-160m,2000,162322944
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,6.184329986572266,6.184329986572266,6.184329986572266,3.3330020904541016,0.5596937537193298,1, notes,True,EleutherAI/pythia-160m,2000,162322944
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,3.5026297569274902,3.5026297569274902,3.5026297569274902,9.738654136657715,6.14370584487915,1, speaker,True,EleutherAI/pythia-160m,2000,162322944
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,7.5320892333984375,7.5320892333984375,7.5320892333984375,9.241547584533691,6.044342994689941,1, speaker,True,EleutherAI/pythia-160m,2000,162322944
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,7.742494583129883,7.742494583129883,7.742494583129883,4.4033966064453125,1.4262840747833252,1, legend,True,EleutherAI/pythia-160m,2000,162322944
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,9.920247077941895,9.920247077941895,9.920247077941895,5.935827732086182,1.6669105291366577,1, legend,True,EleutherAI/pythia-160m,2000,162322944
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,2.0241916179656982,2.0241916179656982,2.0241916179656982,5.252795219421387,1.640789270401001,1, story,True,EleutherAI/pythia-160m,2000,162322944
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,3.9315502643585205,3.9315502643585205,3.9315502643585205,5.648866653442383,1.57485830783844,1, story,True,EleutherAI/pythia-160m,2000,162322944
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,4.541386127471924,4.541386127471924,4.541386127471924,3.6433684825897217,6.014914512634277,1, plant,True,EleutherAI/pythia-160m,2000,162322944
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,6.760305404663086,6.760305404663086,6.760305404663086,3.6155476570129395,6.020822525024414,1, plant,True,EleutherAI/pythia-160m,2000,162322944
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,3.08992075920105,3.08992075920105,3.08992075920105,4.430976867675781,1.1163675785064697,1, corn,True,EleutherAI/pythia-160m,2000,162322944
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,4.732655048370361,4.732655048370361,4.732655048370361,4.210407257080078,1.1035497188568115,1, corn,True,EleutherAI/pythia-160m,2000,162322944
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,4.327908515930176,4.327908515930176,4.327908515930176,1.1525092124938965,2.9795336723327637,1, habit,True,EleutherAI/pythia-160m,2000,162322944
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,8.511549949645996,8.511549949645996,8.511549949645996,0.8839058876037598,2.998504877090454,1, habit,True,EleutherAI/pythia-160m,2000,162322944
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,6.740847587585449,6.740847587585449,6.740847587585449,6.070940971374512,1.98732590675354,1, crown,True,EleutherAI/pythia-160m,2000,162322944
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,7.396149635314941,7.396149635314941,7.396149635314941,5.736446857452393,2.081101179122925,1, crown,True,EleutherAI/pythia-160m,2000,162322944
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,3.230358839035034,3.230358839035034,3.230358839035034,4.984577178955078,1.653438925743103,1, suit,True,EleutherAI/pythia-160m,2000,162322944
"The saleswoman recommended that Gabe try something different, but he liked the suit he had on too much to listen.",suit,dominant,no,no,8.779667854309082,8.779667854309082,8.779667854309082,4.45443868637085,1.7882684469223022,1, suit,True,EleutherAI/pythia-160m,2000,162322944
