sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,10.820006370544434,10.820006370544434,10.820006370544434,9.633122444152832,7.453302383422852,1, table,True,EleutherAI/pythia-160m,64,162322944
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,10.806429862976074,10.806429862976074,10.806429862976074,9.66003704071045,7.435908317565918,1, table,True,EleutherAI/pythia-160m,64,162322944
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,11.756380081176758,11.756380081176758,11.756380081176758,9.790708541870117,8.49268913269043,1, diamond,True,EleutherAI/pythia-160m,64,162322944
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,11.792997360229492,11.792997360229492,11.792997360229492,9.853946685791016,8.586496353149414,1, diamond,True,EleutherAI/pythia-160m,64,162322944
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,10.09518814086914,10.09518814086914,10.09518814086914,9.837215423583984,8.101676940917969,1, bill,True,EleutherAI/pythia-160m,64,162322944
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,10.109911918640137,10.109911918640137,10.109911918640137,9.837455749511719,8.063397407531738,1, bill,True,EleutherAI/pythia-160m,64,162322944
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,10.710981369018555,10.710981369018555,10.710981369018555,9.160841941833496,3.5111167430877686,1, racket,True,EleutherAI/pythia-160m,64,162322944
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,10.68276596069336,10.68276596069336,10.68276596069336,9.25227165222168,3.6750221252441406,1, racket,True,EleutherAI/pythia-160m,64,162322944
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,11.037980079650879,11.037980079650879,11.037980079650879,9.711698532104492,9.4055757522583,1, pen,True,EleutherAI/pythia-160m,64,162322944
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,11.043739318847656,11.043739318847656,11.043739318847656,9.676477432250977,9.28504753112793,1, pen,True,EleutherAI/pythia-160m,64,162322944
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,10.089649200439453,10.089649200439453,10.089649200439453,8.191696166992188,10.278303146362305,1, ball,True,EleutherAI/pythia-160m,64,162322944
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,10.083268165588379,10.083268165588379,10.083268165588379,8.284894943237305,10.165017127990723,1, ball,True,EleutherAI/pythia-160m,64,162322944
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,10.45071029663086,10.45071029663086,10.45071029663086,5.583673000335693,10.920745849609375,1, bank,True,EleutherAI/pythia-160m,64,162322944
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,10.557256698608398,10.557256698608398,10.557256698608398,5.688595771789551,10.926712036132812,1, bank,True,EleutherAI/pythia-160m,64,162322944
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,11.202564239501953,11.202564239501953,11.202564239501953,5.729575157165527,10.720537185668945,1, wire,True,EleutherAI/pythia-160m,64,162322944
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,11.201663970947266,11.201663970947266,11.201663970947266,5.812623023986816,10.757269859313965,1, wire,True,EleutherAI/pythia-160m,64,162322944
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,11.724370002746582,11.724370002746582,11.724370002746582,9.41615104675293,9.434900283813477,1, horns,True,EleutherAI/pythia-160m,64,162322944
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,11.848838806152344,11.848838806152344,11.848838806152344,9.423910140991211,9.477334022521973,1, horns,True,EleutherAI/pythia-160m,64,162322944
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,11.142315864562988,11.142315864562988,11.142315864562988,9.918392181396484,8.314640045166016,1, mint,True,EleutherAI/pythia-160m,64,162322944
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,11.098751068115234,11.098751068115234,11.098751068115234,9.86126708984375,8.197071075439453,1, mint,True,EleutherAI/pythia-160m,64,162322944
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,11.570542335510254,11.570542335510254,11.570542335510254,11.386502265930176,4.598273754119873,1, coach,True,EleutherAI/pythia-160m,64,162322944
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,11.535712242126465,11.535712242126465,11.535712242126465,11.22704792022705,5.060174942016602,1, coach,True,EleutherAI/pythia-160m,64,162322944
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,10.98759651184082,10.98759651184082,10.98759651184082,9.65219783782959,9.56727123260498,1, poker,True,EleutherAI/pythia-160m,64,162322944
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,11.002630233764648,11.002630233764648,11.002630233764648,9.660144805908203,9.497469902038574,1, poker,True,EleutherAI/pythia-160m,64,162322944
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,9.39666748046875,18.92473602294922,9.46236801147461,10.581764221191406,9.887472152709961,2, boxer,True,EleutherAI/pythia-160m,64,162322944
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,9.39865493774414,18.91707420349121,9.458537101745605,10.500293731689453,9.972420692443848,2, boxer,True,EleutherAI/pythia-160m,64,162322944
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,10.708467483520508,10.708467483520508,10.708467483520508,10.185334205627441,9.164653778076172,1, cabinet,True,EleutherAI/pythia-160m,64,162322944
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,10.664233207702637,10.664233207702637,10.664233207702637,10.184406280517578,9.188668251037598,1, cabinet,True,EleutherAI/pythia-160m,64,162322944
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,9.931844711303711,9.931844711303711,9.931844711303711,10.604907989501953,9.111699104309082,1, band,True,EleutherAI/pythia-160m,64,162322944
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,9.902530670166016,9.902530670166016,9.902530670166016,10.535890579223633,9.130261421203613,1, band,True,EleutherAI/pythia-160m,64,162322944
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,11.509623527526855,11.509623527526855,11.509623527526855,9.161922454833984,9.421121597290039,1, notes,True,EleutherAI/pythia-160m,64,162322944
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,11.509623527526855,11.509623527526855,11.509623527526855,9.161922454833984,9.421121597290039,1, notes,True,EleutherAI/pythia-160m,64,162322944
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,11.341266632080078,11.341266632080078,11.341266632080078,11.159055709838867,10.365899085998535,1, speaker,True,EleutherAI/pythia-160m,64,162322944
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,11.442837715148926,11.442837715148926,11.442837715148926,11.169931411743164,10.337544441223145,1, speaker,True,EleutherAI/pythia-160m,64,162322944
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,9.61735725402832,9.61735725402832,9.61735725402832,10.019475936889648,7.440117359161377,1, legend,True,EleutherAI/pythia-160m,64,162322944
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,9.525716781616211,9.525716781616211,9.525716781616211,9.942594528198242,7.340845108032227,1, legend,True,EleutherAI/pythia-160m,64,162322944
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,9.779515266418457,9.779515266418457,9.779515266418457,11.074584007263184,9.824725151062012,1, story,True,EleutherAI/pythia-160m,64,162322944
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,9.809743881225586,9.809743881225586,9.809743881225586,11.112035751342773,9.833155632019043,1, story,True,EleutherAI/pythia-160m,64,162322944
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,11.753604888916016,11.753604888916016,11.753604888916016,9.54789924621582,10.143599510192871,1, plant,True,EleutherAI/pythia-160m,64,162322944
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,11.802909851074219,11.802909851074219,11.802909851074219,9.437223434448242,10.195186614990234,1, plant,True,EleutherAI/pythia-160m,64,162322944
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,11.203108787536621,11.203108787536621,11.203108787536621,9.620929718017578,1.8422625064849854,1, corn,True,EleutherAI/pythia-160m,64,162322944
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,11.26070785522461,11.26070785522461,11.26070785522461,9.85598373413086,1.9198384284973145,1, corn,True,EleutherAI/pythia-160m,64,162322944
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,11.137980461120605,11.137980461120605,11.137980461120605,10.642420768737793,7.642565727233887,1, habit,True,EleutherAI/pythia-160m,64,162322944
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,11.186939239501953,11.186939239501953,11.186939239501953,10.687253952026367,7.633530616760254,1, habit,True,EleutherAI/pythia-160m,64,162322944
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,9.868522644042969,9.868522644042969,9.868522644042969,9.774757385253906,7.609987735748291,1, crown,True,EleutherAI/pythia-160m,64,162322944
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,9.872503280639648,9.872503280639648,9.872503280639648,9.775239944458008,7.568295001983643,1, crown,True,EleutherAI/pythia-160m,64,162322944
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,10.645757675170898,10.645757675170898,10.645757675170898,9.487638473510742,8.755951881408691,1, suit,True,EleutherAI/pythia-160m,64,162322944
"The saleswoman recommended that Gabe try something different, but he liked the suit he had on too much to listen.",suit,dominant,no,no,10.62112808227539,10.62112808227539,10.62112808227539,9.60128402709961,8.778209686279297,1, suit,True,EleutherAI/pythia-160m,64,162322944
"Kristen put her spring coat on, but she changed into her winter coat after she felt how cold it was.",coat,dominant,yes,no,10.912226676940918,10.912226676940918,10.912226676940918,10.007107734680176,9.755160331726074,1, coat,True,EleutherAI/pythia-160m,64,162322944
"Kristen put her spring jacket on, but she changed into her winter coat after she felt how cold it was.",coat,dominant,no,no,10.924311637878418,10.924311637878418,10.924311637878418,9.992733001708984,9.70856761932373,1, coat,True,EleutherAI/pythia-160m,64,162322944
