sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,8.066145896911621,8.066145896911621,8.066145896911621,2.3488128185272217,2.6645681858062744,1, wire,True,EleutherAI/pythia-14m,143000,14067712
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,6.662424087524414,6.662424087524414,6.662424087524414,8.24212646484375,2.055452346801758,1, horn,True,EleutherAI/pythia-14m,143000,14067712
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,8.381783485412598,8.381783485412598,8.381783485412598,8.701369285583496,2.2369141578674316,1, horn,True,EleutherAI/pythia-14m,143000,14067712
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,8.131498336791992,8.131498336791992,8.131498336791992,2.7429380416870117,6.770699501037598,1, mint,True,EleutherAI/pythia-14m,143000,14067712
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,9.194305419921875,9.194305419921875,9.194305419921875,4.344193935394287,6.468358039855957,1, mint,True,EleutherAI/pythia-14m,143000,14067712
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,8.838615417480469,8.838615417480469,8.838615417480469,5.491030693054199,2.3240153789520264,1, coach,True,EleutherAI/pythia-14m,143000,14067712
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,13.128011703491211,13.128011703491211,13.128011703491211,6.866987228393555,2.4747543334960938,1, coach,True,EleutherAI/pythia-14m,143000,14067712
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,4.236164093017578,4.236164093017578,4.236164093017578,5.68725061416626,5.386306285858154,1, poker,True,EleutherAI/pythia-14m,143000,14067712
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,10.488302230834961,10.488302230834961,10.488302230834961,5.635703086853027,5.46050500869751,1, poker,True,EleutherAI/pythia-14m,143000,14067712
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,1.5531328916549683,8.366697192192078,4.183348596096039,9.96566390991211,3.456141710281372,2, boxer,True,EleutherAI/pythia-14m,143000,14067712
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,3.518857002258301,10.515178680419922,5.257589340209961,8.239982604980469,3.487762928009033,2, boxer,True,EleutherAI/pythia-14m,143000,14067712
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,3.609952211380005,3.609952211380005,3.609952211380005,2.494936466217041,6.462835788726807,1, cabinet,True,EleutherAI/pythia-14m,143000,14067712
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,7.149294853210449,7.149294853210449,7.149294853210449,3.3852431774139404,6.526884078979492,1, cabinet,True,EleutherAI/pythia-14m,143000,14067712
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,3.9563164710998535,3.9563164710998535,3.9563164710998535,2.3537583351135254,5.626386642456055,1, band,True,EleutherAI/pythia-14m,143000,14067712
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,5.966425895690918,5.966425895690918,5.966425895690918,2.816473960876465,6.31006383895874,1, band,True,EleutherAI/pythia-14m,143000,14067712
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,3.863266944885254,3.863266944885254,3.863266944885254,4.549520492553711,0.7345969676971436,1, notes,True,EleutherAI/pythia-14m,143000,14067712
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,7.925330638885498,7.925330638885498,7.925330638885498,4.003707408905029,0.769747793674469,1, notes,True,EleutherAI/pythia-14m,143000,14067712
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,1.8115971088409424,1.8115971088409424,1.8115971088409424,1.3159027099609375,7.455145835876465,1, speaker,True,EleutherAI/pythia-14m,143000,14067712
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,7.264427185058594,7.264427185058594,7.264427185058594,1.629131555557251,7.289538383483887,1, speaker,True,EleutherAI/pythia-14m,143000,14067712
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,5.9760894775390625,5.9760894775390625,5.9760894775390625,3.082981824874878,6.281130313873291,1, legend,True,EleutherAI/pythia-14m,143000,14067712
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,8.038717269897461,8.038717269897461,8.038717269897461,3.0508944988250732,5.9676737785339355,1, legend,True,EleutherAI/pythia-14m,143000,14067712
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,1.1842398643493652,1.1842398643493652,1.1842398643493652,6.459782123565674,4.656964302062988,1, story,True,EleutherAI/pythia-14m,143000,14067712
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,12.945199966430664,12.945199966430664,12.945199966430664,6.763257026672363,4.631594657897949,1, story,True,EleutherAI/pythia-14m,143000,14067712
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,5.492091178894043,5.492091178894043,5.492091178894043,3.911834955215454,7.717743873596191,1, plant,True,EleutherAI/pythia-14m,143000,14067712
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,6.9503021240234375,6.9503021240234375,6.9503021240234375,4.6455888748168945,7.617411136627197,1, plant,True,EleutherAI/pythia-14m,143000,14067712
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,6.974665641784668,6.974665641784668,6.974665641784668,2.2591025829315186,5.706551551818848,1, corn,True,EleutherAI/pythia-14m,143000,14067712
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,8.501959800720215,8.501959800720215,8.501959800720215,5.967840194702148,6.6052141189575195,1, corn,True,EleutherAI/pythia-14m,143000,14067712
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,9.392139434814453,9.392139434814453,9.392139434814453,2.3634183406829834,2.722792148590088,1, habits,True,EleutherAI/pythia-14m,143000,14067712
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,11.782499313354492,11.782499313354492,11.782499313354492,2.2947516441345215,2.7499778270721436,1, habits,True,EleutherAI/pythia-14m,143000,14067712
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,6.329096794128418,6.329096794128418,6.329096794128418,5.6736321449279785,2.218747615814209,1, crown,True,EleutherAI/pythia-14m,143000,14067712
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,8.543464660644531,8.543464660644531,8.543464660644531,5.09200382232666,2.074188232421875,1, crown,True,EleutherAI/pythia-14m,143000,14067712
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,0.1116638034582138,0.1116638034582138,0.1116638034582138,3.2637062072753906,1.5741313695907593,1, suit,True,EleutherAI/pythia-14m,143000,14067712
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,6.255443572998047,6.255443572998047,6.255443572998047,3.4749393463134766,1.6113513708114624,1, suit,True,EleutherAI/pythia-14m,143000,14067712
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,0.48675546050071716,0.48675546050071716,0.48675546050071716,1.3689873218536377,11.09343433380127,1, coat,True,EleutherAI/pythia-14m,143000,14067712
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,6.5712666511535645,6.5712666511535645,6.5712666511535645,2.39939284324646,11.19276237487793,1, coat,True,EleutherAI/pythia-14m,143000,14067712
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,3.9175639152526855,3.9175639152526855,3.9175639152526855,5.281160354614258,0.496620774269104,1, stars,True,EleutherAI/pythia-14m,143000,14067712
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,5.824089050292969,5.824089050292969,5.824089050292969,5.022223472595215,0.6107750535011292,1, stars,True,EleutherAI/pythia-14m,143000,14067712
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,8.091005325317383,8.091005325317383,8.091005325317383,5.129999160766602,4.5037994384765625,1, toast,True,EleutherAI/pythia-14m,143000,14067712
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,11.338150024414062,11.338150024414062,11.338150024414062,5.303220748901367,3.9991395473480225,1, toast,True,EleutherAI/pythia-14m,143000,14067712
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,6.217584133148193,6.217584133148193,6.217584133148193,6.87565279006958,0.4295431673526764,1, bulbs,True,EleutherAI/pythia-14m,143000,14067712
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,9.369980812072754,9.369980812072754,9.369980812072754,6.906239986419678,0.5575858950614929,1, bulbs,True,EleutherAI/pythia-14m,143000,14067712
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,5.8108367919921875,5.8108367919921875,5.8108367919921875,6.421903133392334,6.175487518310547,1, staff,True,EleutherAI/pythia-14m,143000,14067712
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,7.452765941619873,7.452765941619873,7.452765941619873,6.281862735748291,5.981249809265137,1, staff,True,EleutherAI/pythia-14m,143000,14067712
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,8.581371307373047,8.581371307373047,8.581371307373047,1.474645733833313,5.480690956115723,1, chair,True,EleutherAI/pythia-14m,143000,14067712
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,8.926546096801758,8.926546096801758,8.926546096801758,2.112865924835205,5.356829643249512,1, chair,True,EleutherAI/pythia-14m,143000,14067712
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,8.194062232971191,8.194062232971191,8.194062232971191,3.2880301475524902,0.9885229468345642,1, pit,True,EleutherAI/pythia-14m,143000,14067712
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,8.410073280334473,8.410073280334473,8.410073280334473,4.2252607345581055,1.0355496406555176,1, pit,True,EleutherAI/pythia-14m,143000,14067712
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,4.170274257659912,4.170274257659912,4.170274257659912,5.169772624969482,5.833905220031738,1, port,True,EleutherAI/pythia-14m,143000,14067712
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,5.170055866241455,5.170055866241455,5.170055866241455,5.15440034866333,5.540492057800293,1, port,True,EleutherAI/pythia-14m,143000,14067712
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,5.529820919036865,5.529820919036865,5.529820919036865,7.221926212310791,1.4276793003082275,1, scale,True,EleutherAI/pythia-14m,143000,14067712
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,7.186206340789795,7.186206340789795,7.186206340789795,6.739987373352051,1.53220796585083,1, scale,True,EleutherAI/pythia-14m,143000,14067712
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,2.4331696033477783,2.4331696033477783,2.4331696033477783,6.503960609436035,2.1557955741882324,1, table,True,EleutherAI/pythia-14m,143000,14067712
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,5.582065105438232,5.582065105438232,5.582065105438232,7.098886013031006,2.084765672683716,1, table,True,EleutherAI/pythia-14m,143000,14067712
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,6.993646621704102,6.993646621704102,6.993646621704102,8.793084144592285,3.2278542518615723,1, diamond,True,EleutherAI/pythia-14m,143000,14067712
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,8.073627471923828,8.073627471923828,8.073627471923828,7.879513740539551,3.3031985759735107,1, diamond,True,EleutherAI/pythia-14m,143000,14067712
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,3.5985171794891357,3.5985171794891357,3.5985171794891357,7.755549430847168,1.2376359701156616,1, bill,True,EleutherAI/pythia-14m,143000,14067712
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,4.516493797302246,4.516493797302246,4.516493797302246,7.685367584228516,1.2709928750991821,1, bill,True,EleutherAI/pythia-14m,143000,14067712
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,11.135351181030273,11.135351181030273,11.135351181030273,2.1774721145629883,3.5760867595672607,1, racket,True,EleutherAI/pythia-14m,143000,14067712
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,12.07568645477295,12.07568645477295,12.07568645477295,2.4425837993621826,3.868051767349243,1, racket,True,EleutherAI/pythia-14m,143000,14067712
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,5.977001667022705,5.977001667022705,5.977001667022705,8.230707168579102,7.24581241607666,1, pen,True,EleutherAI/pythia-14m,143000,14067712
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,8.908719062805176,8.908719062805176,8.908719062805176,8.853677749633789,6.777116298675537,1, pen,True,EleutherAI/pythia-14m,143000,14067712
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,4.519818305969238,4.519818305969238,4.519818305969238,4.442506313323975,4.756038188934326,1, ball,True,EleutherAI/pythia-14m,143000,14067712
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,6.4278106689453125,6.4278106689453125,6.4278106689453125,3.68558931350708,4.979438304901123,1, ball,True,EleutherAI/pythia-14m,143000,14067712
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,1.8504947423934937,1.8504947423934937,1.8504947423934937,3.8061413764953613,7.103048324584961,1, bank,True,EleutherAI/pythia-14m,143000,14067712
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,5.247870445251465,5.247870445251465,5.247870445251465,3.5729918479919434,7.384737968444824,1, bank,True,EleutherAI/pythia-14m,143000,14067712
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,1.4494802951812744,1.4494802951812744,1.4494802951812744,1.0255088806152344,4.378727436065674,1, wire,True,EleutherAI/pythia-14m,143000,14067712
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,4.962815284729004,4.962815284729004,4.962815284729004,1.2654345035552979,4.368527412414551,1, wire,True,EleutherAI/pythia-14m,143000,14067712
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,8.575274467468262,8.575274467468262,8.575274467468262,1.4562458992004395,7.090950965881348,1, horns,True,EleutherAI/pythia-14m,143000,14067712
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,8.942496299743652,8.942496299743652,8.942496299743652,1.2895467281341553,7.460097312927246,1, horns,True,EleutherAI/pythia-14m,143000,14067712
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,6.452232360839844,6.452232360839844,6.452232360839844,7.440380096435547,3.560167074203491,1, mint,True,EleutherAI/pythia-14m,143000,14067712
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,9.581832885742188,9.581832885742188,9.581832885742188,7.592084884643555,3.2416000366210938,1, mint,True,EleutherAI/pythia-14m,143000,14067712
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,8.579805374145508,8.579805374145508,8.579805374145508,7.830361366271973,0.2019832283258438,1, coach,True,EleutherAI/pythia-14m,143000,14067712
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,10.941625595092773,10.941625595092773,10.941625595092773,7.438426971435547,0.1540735960006714,1, coach,True,EleutherAI/pythia-14m,143000,14067712
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,6.215851306915283,6.215851306915283,6.215851306915283,6.730443954467773,0.7468223571777344,1, poker,True,EleutherAI/pythia-14m,143000,14067712
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,6.580447196960449,6.580447196960449,6.580447196960449,6.785126209259033,0.6397779583930969,1, poker,True,EleutherAI/pythia-14m,143000,14067712
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,0.022535309195518494,7.279315933585167,3.6396579667925835,7.066139221191406,0.6252750754356384,2, boxer,True,EleutherAI/pythia-14m,143000,14067712
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,0.6450493931770325,10.175692856311798,5.087846428155899,7.711052417755127,0.5802139639854431,2, boxer,True,EleutherAI/pythia-14m,143000,14067712
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,3.874055862426758,3.874055862426758,3.874055862426758,7.962051868438721,0.9659833908081055,1, cabinet,True,EleutherAI/pythia-14m,143000,14067712
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,5.0269060134887695,5.0269060134887695,5.0269060134887695,8.290227890014648,0.8466799855232239,1, cabinet,True,EleutherAI/pythia-14m,143000,14067712
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,6.6354241371154785,6.6354241371154785,6.6354241371154785,3.3774893283843994,6.563477516174316,1, band,True,EleutherAI/pythia-14m,143000,14067712
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,7.462939262390137,7.462939262390137,7.462939262390137,3.2619049549102783,6.391071319580078,1, band,True,EleutherAI/pythia-14m,143000,14067712
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,7.071118354797363,7.071118354797363,7.071118354797363,3.769601821899414,1.3126755952835083,1, notes,True,EleutherAI/pythia-14m,143000,14067712
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,7.071118354797363,7.071118354797363,7.071118354797363,3.769601821899414,1.3126755952835083,1, notes,True,EleutherAI/pythia-14m,143000,14067712
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,7.239992618560791,7.239992618560791,7.239992618560791,8.450674057006836,6.68344783782959,1, speaker,True,EleutherAI/pythia-14m,143000,14067712
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,9.082206726074219,9.082206726074219,9.082206726074219,7.826389312744141,6.526350975036621,1, speaker,True,EleutherAI/pythia-14m,143000,14067712
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,9.907154083251953,9.907154083251953,9.907154083251953,5.706545352935791,2.01971435546875,1, legend,True,EleutherAI/pythia-14m,143000,14067712
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,10.029112815856934,10.029112815856934,10.029112815856934,6.2789764404296875,2.3458571434020996,1, legend,True,EleutherAI/pythia-14m,143000,14067712
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,2.8515028953552246,2.8515028953552246,2.8515028953552246,6.005794525146484,1.0457007884979248,1, story,True,EleutherAI/pythia-14m,143000,14067712
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,4.361318588256836,4.361318588256836,4.361318588256836,6.507750034332275,1.0185824632644653,1, story,True,EleutherAI/pythia-14m,143000,14067712
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,3.9533321857452393,3.9533321857452393,3.9533321857452393,4.197747707366943,7.015087127685547,1, plant,True,EleutherAI/pythia-14m,143000,14067712
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,5.634136199951172,5.634136199951172,5.634136199951172,4.381000995635986,6.7416510581970215,1, plant,True,EleutherAI/pythia-14m,143000,14067712
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,3.464611768722534,3.464611768722534,3.464611768722534,6.166531562805176,1.4401189088821411,1, corn,True,EleutherAI/pythia-14m,143000,14067712
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,4.394576072692871,4.394576072692871,4.394576072692871,6.0719685554504395,1.4782416820526123,1, corn,True,EleutherAI/pythia-14m,143000,14067712
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,5.194612503051758,5.194612503051758,5.194612503051758,4.028584957122803,3.2961788177490234,1, habit,True,EleutherAI/pythia-14m,143000,14067712
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,8.380586624145508,8.380586624145508,8.380586624145508,3.987617015838623,3.270048141479492,1, habit,True,EleutherAI/pythia-14m,143000,14067712
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,4.6604413986206055,4.6604413986206055,4.6604413986206055,6.565258026123047,1.9114967584609985,1, crown,True,EleutherAI/pythia-14m,143000,14067712
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,7.094327926635742,7.094327926635742,7.094327926635742,6.3490986824035645,1.8495370149612427,1, crown,True,EleutherAI/pythia-14m,143000,14067712
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,5.401853084564209,5.401853084564209,5.401853084564209,6.118572235107422,2.124335765838623,1, suit,True,EleutherAI/pythia-14m,143000,14067712
"The saleswoman recommended that Gabe try something different, but he liked the suit he had on too much to listen.",suit,dominant,no,no,8.707389831542969,8.707389831542969,8.707389831542969,6.282295227050781,2.121016502380371,1, suit,True,EleutherAI/pythia-14m,143000,14067712
